name,min price,max price,avg price
कोइरालो, १५०.००, २००.००, १७५.००
रातो बन्दा, ६०.००, ७०.००, ६५.००
जिरीको साग, ५०.००, ६०.००, ५६.६७
ग्याठ कोबी, ६०.००, ७०.००, ६६.६७
सेलरी, १२०.००, १५०.००, १३५.००
पार्सले, २२०.००, २५०.००, २३५.००
सौफको साग, ११०.००, १२०.००, ११६.६७
पुदीना, २२०.००, २५०.००, २३५.००
गान्टे मूला, ७०.००, ८०.००, ७५.००
इमली, १५०.००, १६०.००, १५६.६७
तामा, ९०.००, १००.००, ९६.६७
तोफु, १२०.००, १३०.००, १२६.६७
गुन्दुक, २५०.००, ३००.००, २७५.००
स्याउ(झोले), २००.००, २२०.००, २१०.००
स्याउ(फूजी), २५०.००, ३००.००, २७५.००
केरा, १४०.००, १५०.००, १४६.६७
कागती, २६०.००, ३००.००, २८०.००
अनार, २५०.००, ३००.००, २७५.००
अंगुर(हरियो), १२०.००, १४०.००, १३०.००
अंगुर(कालो), १८०.००, २००.००, १९०.००
सुन्तला(भारतीय), १२०.००, १४०.००, १३०.००
तरबुजा(हरियो), ४०.००, ५०.००, ४५.००
मौसम, १५०.००, १८०.००, १६५.००
जुनार, २२०.००, २५०.००, २३५.००
भुई कटहर, १८०.००, २००.००, १९०.००
काक्रो(लोकल), ४५.००, ५५.००, ५०.००
काक्रो(हाइब्रीड), १५.००, २०.००, १७.५०
रुख कटहर, १००.००, ११०.००, १०५.००
नासपाती(चाइनिज), २२०.००, २५०.००, २३५.००
मेवा(नेपाली), ७०.००, ८०.००, ७५.००
मेवा(भारतीय), ९०.००, १००.००, ९६.६७
अम्बा, २००.००, २२०.००, २१०.००
किनु, १२०.००, १५०.००, १३५.००
स्ट्रबेरी भुईऐसेलु, २००.००, ३००.००, २५०.००
किवि, ४००.००, ५००.००, ४५०.००
आभोकाडो, ५००.००, ६००.००, ५५०.००
अमला, ८०.००, ९०.००, ८५.००
अदुवा, ११०.००, १२०.००, ११५.००
खु्र्सानी सुकेको, ४४०.००, ४८०.००, ४६०.००
खु्र्सानी हरियो, १००.००, ११०.००, १०५.००
खुर्सानी हरियो(बुलेट), १००.००, ११०.००, १०६.६७
खुर्सानी हरियो(माछे), ११०.००, १२०.००, ११६.६७
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, १५०.००, १६०.००, १५५.००
लसुन हरियो, ४०.००, ५०.००, ४६.६७
हरियो धनिया, ४०.००, ५०.००, ४६.६७
लसुन सुकेको चाइनिज, १७०.००, १८०.००, १७६.६७
छ्यापी सुकेको, ३००.००, ३५०.००, ३२५.००
छ्यापी हरियो, ९०.००, १००.००, ९५.००
ताजा माछा(रहु), ३३०.००, ३६०.००, ३४६.६७
ताजा माछा(बचुवा), २६०.००, २८०.००, २७०.००
ताजा माछा(छडी), २५०.००, ३००.००, २७५.००
ताजा माछा(मुंगरी), ३००.००, ३३०.००, ३१५.००
रुख टमाटर, १६०.००, १८०.००, १७०.००
