name,min price,max price,avg price
खुर्सानी हरियो(बुलेट), ८०.००, ९०.००, ८५.००
खुर्सानी हरियो(माछे), ९०.००, १००.००, ९५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, १००.००, १२०.००, १०६.६७
लसुन हरियो, ५०.००, ६०.००, ५५.००
हरियो धनिया, २५.००, ३५.००, ३०.००
लसुन सुकेको चाइनिज, १७०.००, १८०.००, १७५.००
लसुन सुकेको नेपाली, ९०.००, १००.००, ९५.००
छ्यापी सुकेको, २५०.००, ३००.००, २७५.००
छ्यापी हरियो, ५०.००, ६०.००, ५५.००
ताजा माछा(रहु), ३३०.००, ३६०.००, ३४५.००
ताजा माछा(बचुवा), २६०.००, २८०.००, २७०.००
ताजा माछा(छडी), २३०.००, २६०.००, २४५.००
ताजा माछा(मुंगरी), ३००.००, ३३०.००, ३१५.००
