name,min price,max price,avg price
तरबुजा(पाटे),रू ३५.००,रू ४०.००,रू ३८.३३
जुनार,रू २००.००,रू २२०.००,रू २१०.००
भुई कटहर,रू १५०.००,रू १८०.००,रू १६५.००
काक्रो(लोकल),रू ११०.००,रू १२०.००,रू ११६.००
काक्रो(हाइब्रीड),रू ६०.००,रू ७०.००,रू ६५.००
रुख कटहर,रू ८०.००,रू ९०.००,रू ८६.६७
नासपाती(चाइनिज),रू २५०.००,रू ३००.००,रू २७५.००
मेवा(नेपाली),रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),रू ८०.००,रू ९०.००,रू ८५.००
किनु,रू १३०.००,रू १५०.००,रू १४०.००
स्ट्रबेरी भुईऐसेलु,रू ३००.००,रू ४००.००,रू ३५०.००
किवि,रू ४००.००,रू ५००.००,रू ४५०.००
आभोकाडो,रू ५००.००,रू ६००.००,रू ५५०.००
अदुवा,रू १६०.००,रू २००.००,रू १८०.००
खु्र्सानी सुकेको,रू ४८०.००,रू ५२०.००,रू ५००.००
खु्र्सानी हरियो,रू ७०.००,रू ८०.००,रू ७६.००
खुर्सानी हरियो(बुलेट),रू ५०.००,रू ६०.००,रू ५६.६७
खुर्सानी हरियो(माछे),रू ८०.००,रू ९०.००,रू ८६.६७
खुर्सानी हरियो(अकबरे),रू २५०.००,रू ३००.००,रू २७५.००
भेडे खु्र्सानी,रू ७०.००,रू ८०.००,रू ७५.००
लसुन हरियो,रू ७०.००,रू ८०.००,रू ७६.६७
हरियो धनिया,रू ४०.००,रू ५०.००,रू ४६.६७
लसुन सुकेको चाइनिज,रू २२०.००,रू २४०.००,रू २३०.००
लसुन सुकेको नेपाली,रू ९०.००,रू १००.००,रू ९५.००
छ्यापी सुकेको,रू १८०.००,रू २००.००,रू १९०.००
छ्यापी हरियो,रू ८०.००,रू ९०.००,रू ८५.००
ताजा माछा(रहु),रू ३३०.००,रू ३५०.००,रू ३४०.००
ताजा माछा(बचुवा),रू २६०.००,रू ३००.००,रू २८०.००
ताजा माछा(छडी),रू २५०.००,रू २८०.००,रू २६३.३३
ताजा माछा(मुंगरी),रू ३००.००,रू ३३०.००,रू ३१५.००
