name,min price,max price,avg price
च्याउ(कन्य),रू ११०.००,रू १३०.००,रू १२०.००
च्याउ(डल्ले),रू ३५०.००,रू ४००.००,रू ३७५.००
कुरीलो,रू ३००.००,रू ३५०.००,रू ३२५.००
न्यूरो,रू ७०.००,रू ८०.००,रू ७६.६७
ब्रोकाउली,रू १४०.००,रू १६०.००,रू १५०.००
चुकुन्दर,रू ७०.००,रू ८०.००,रू ७६.६७
सजिवन,रू ९०.००,रू १००.००,रू ९६.६७
रातो बन्दा,रू ५०.००,रू ६०.००,रू ५६.६७
जिरीको साग,रू १२०.००,रू १३०.००,रू १२५.००
ग्याठ कोबी,रू ७०.००,रू ८०.००,रू ७५.००
सेलरी,रू १२०.००,रू १५०.००,रू १४०.००
पार्सले,रू १५०.००,रू २००.००,रू १७५.००
सौफको साग,रू ९०.००,रू १००.००,रू ९६.६७
पुदीना,रू १५०.००,रू २००.००,रू १७५.००
गान्टे मूला,रू ७०.००,रू ८०.००,रू ७६.६७
इमली,रू १५०.००,रू १६०.००,रू १५५.००
तामा,रू ९०.००,रू १००.००,रू ९६.६७
तोफु,रू १२०.००,रू १३०.००,रू १२६.६७
गुन्दुक,रू २५०.००,रू ३००.००,रू २८३.३३
स्याउ(फूजी),रू २५०.००,रू ३००.००,रू २८३.३३
केरा,रू १३०.००,रू १५०.००,रू १४०.००
कागती,रू २००.००,रू २५०.००,रू २२४.००
अनार,रू २५०.००,रू २८०.००,रू २७०.००
आँप(मालदह),रू २००.००,रू २२०.००,रू २१०.००
आँप(दसहरी),रू २२०.००,रू २५०.००,रू २३५.००
अंगुर(हरियो),रू १३०.००,रू १५०.००,रू १४०.००
तरबुजा(हरियो),रू ३५.००,रू ४०.००,रू ३८.३३
मौसम,रू १५०.००,रू १८०.००,रू १६५.००
जुनार,रू २००.००,रू २२०.००,रू २१०.००
भुई कटहर,रू १५०.००,रू १८०.००,रू १६५.००
काक्रो(लोकल),रू ११०.००,रू १३०.००,रू ११८.००
काक्रो(हाइब्रीड),रू ७०.००,रू ८०.००,रू ७६.६७
रुख कटहर,रू ५०.००,रू ६०.००,रू ५५.००
नासपाती(चाइनिज),रू २८०.००,रू ३००.००,रू २९०.००
मेवा(नेपाली),रू ६०.००,रू ७०.००,रू ६५.००
मेवा(भारतीय),रू ८०.००,रू ९०.००,रू ८६.६७
स्ट्रबेरी भुईऐसेलु,रू ३००.००,रू ४००.००,रू ३५०.००
किवि,रू ४००.००,रू ५००.००,रू ४५०.००
आभोकाडो,रू ५००.००,रू ६००.००,रू ५५०.००
अमला,रू १५०.००,रू २००.००,रू १७५.००
अदुवा,रू १६०.००,रू २००.००,रू १८०.००
खु्र्सानी सुकेको,रू ४५०.००,रू ४८०.००,रू ४६५.००
खु्र्सानी हरियो,रू ७०.००,रू ८०.००,रू ७५.००
खुर्सानी हरियो(बुलेट),रू ६०.००,रू ७०.००,रू ६६.६७
खुर्सानी हरियो(माछे),रू ७०.००,रू ८०.००,रू ७६.६७
खुर्सानी हरियो(अकबरे),रू २८०.००,रू ३००.००,रू २९०.००
भेडे खु्र्सानी,रू ८०.००,रू ९०.००,रू ८५.००
लसुन हरियो,रू ९०.००,रू १००.००,रू ९६.६७
हरियो धनिया,रू ४०.००,रू ५०.००,रू ४६.६७
लसुन सुकेको चाइनिज,रू २४०.००,रू २६०.००,रू २५०.००
लसुन सुकेको नेपाली,रू १००.००,रू ११०.००,रू १०५.००
छ्यापी सुकेको,रू १८०.००,रू २००.००,रू १९०.००
छ्यापी हरियो,रू ८०.००,रू ९०.००,रू ८५.००
ताजा माछा(रहु),रू ३३०.००,रू ३५०.००,रू ३४३.३३
ताजा माछा(बचुवा),रू २६०.००,रू ३००.००,रू २८०.००
ताजा माछा(छडी),रू २५०.००,रू ३००.००,रू २७५.००
ताजा माछा(मुंगरी),रू ३००.००,रू ३३०.००,रू ३१५.००
