name,min price,max price,avg price
लसुन हरियो, ५०.००, ६०.००, ५५.००
हरियो धनिया, ३०.००, ४०.००, ३५.००
लसुन सुकेको चाइनिज, १७०.००, १८०.००, १७५.००
लसुन सुकेको नेपाली, ९०.००, १००.००, ९५.००
छ्यापी सुकेको, १६०.००, १८०.००, १७०.००
छ्यापी हरियो, ५०.००, ६०.००, ५५.००
ताजा माछा(रहु), ३३०.००, ३६०.००, ३४५.००
ताजा माछा(बचुवा), २६०.००, २८०.००, २७०.००
ताजा माछा(छडी), २३०.००, २६०.००, २४५.००
ताजा माछा(मुंगरी), ३००.००, ३३०.००, ३१५.००
