name,min price,max price,avg price
लसुन हरियो, ७०.००, ८०.००, ७५.००
हरियो धनिया, ४०.००, ५०.००, ४५.००
लसुन सुकेको चाइनिज, १९०.००, २१०.००, २००.००
लसुन सुकेको नेपाली, १००.००, ११०.००, १०६.६७
छ्यापी सुकेको, १८०.००, २००.००, १९०.००
छ्यापी हरियो, ६०.००, ७०.००, ६५.००
ताजा माछा(रहु), ३३०.००, ३५०.००, ३४०.००
ताजा माछा(बचुवा), २६०.००, २८०.००, २७०.००
ताजा माछा(छडी), २४०.००, २८०.००, २६०.००
ताजा माछा(मुंगरी), ३००.००, ३३०.००, ३१५.००
