name,min price,max price,avg price
खु्र्सानी सुकेको, ४५०.००, ४८०.००, ४६५.००
खु्र्सानी हरियो, ८०.००, ९०.००, ८५.००
खुर्सानी हरियो(बुलेट), ९०.००, १००.००, ९५.००
खुर्सानी हरियो(माछे), १००.००, ११०.००, १०५.००
खुर्सानी हरियो(अकबरे), २५०.००, ३००.००, २७५.००
भेडे खु्र्सानी, १००.००, १२०.००, ११०.००
लसुन हरियो, ५०.००, ६०.००, ५५.००
हरियो धनिया, ३०.००, ४०.००, ३५.००
लसुन सुकेको चाइनिज, १७०.००, १८०.००, १७५.००
लसुन सुकेको नेपाली, १००.००, १२०.००, ११०.००
छ्यापी सुकेको, ३२०.००, ३५०.००, ३३५.००
छ्यापी हरियो, ५०.००, ६०.००, ५५.००
ताजा माछा(रहु), ३३०.००, ३६०.००, ३४५.००
ताजा माछा(बचुवा), २६०.००, ३००.००, २८०.००
ताजा माछा(छडी), २८०.००, ३००.००, २९०.००
ताजा माछा(मुंगरी), ३००.००, ३३०.००, ३१५.००
